"Genome","dCUB"
"MARD_SAMN04487972_REFG_MMP04487972",-0.104458545097644
"MARD_SAMEA3368576_SAGS_MMP3368576",-0.0347870126530935
"MARD_SAMN04488519_REFG_MMP04488519",-0.332821385327947
"MALA_SAMN05422121_METAG_PMNELIKC",-0.451227481856567
"TARA_SAMEA2591122_METAG_CBKJPCMG",0.0030456879313149
"GORG_SAMEA6070205_SAGS_AG894L16",0.0205338962438432
"TARA_SAMEA2621300_METAG_CCGLMDCH",-0.161054880451618
"GORG_SAMEA6075742_SAGS_AG390J15",0.0354009675148231
"MARD_SAMN02436083_REFG_MMP02436083",-0.316859347737806
"GORG_SAMEA6075826_SAGS_AG390N19",-0.0414226397708246
"TARA_SAMEA4397930_METAG_NILIJJOB",-0.0551816256314065
"MARD_SAMN08122818_REFG_MMP08122818",-0.330551716640176
"MARD_SAMN04490244_REFG_MMP04490244",-0.0372024652240768
"TARA_SAMEA2619907_METAG_AAHJNINL",0.0125419946984388
"MARD_SAMN09930780_REFG_MMP09930780",-0.154147653310867
"MARD_SAMN05444421_REFG_MMP05444421",-0.320029837066671
"TARA_SAMEA4397920_METAG_HMEDABHJ",-0.247654623125804
"MARD_SAMN09381170_REFG_MMP09381170",-0.116827394907342
"TARA_SAMEA2621222_METAG_MPFCLKBF",-0.0377689451762649
"TARA_SAMEA4397295_METAG_HEGEJJIG",-0.2305780160408
"TARA_SAMEA4397798_METAG_MDFHKJJK",-0.187473985687984
"MARD_SAMN09381310_REFG_MMP09381310",-0.0741030995029918
"MARD_SAMN05418058_REFG_MMP05418058",-0.330820335823294
"MARD_SAMD00041816_REFG_MMP00041816",-0.968828142175861
"TARA_SAMEA2621487_METAG_JEJEPAEM",-0.573603187540855
"MARD_SAMN04957305_REFG_MMP04957305",-0.235731792155799
"MARD_SAMN10172241_REFG_MMP10172241",-0.322603561018982
"TARA_SAMN05326650_METAG_MED00003",-0.085366978116979
"TARA_SAMEA2622738_METAG_PMOIGPEK",-0.0809774039468477
"TARA_SAMEA4397409_METAG_KPGCMJHM",-0.238510418104434
"MARD_SAMN05444148_REFG_MMP05444148",-0.143589700973578
"TARA_SAMEA4397295_METAG_BEKHEJEB",-0.0676335328388331
"MARD_SAMN08100097_REFG_MMP08100097",-0.381713127943195
"TARA_SAMEA2622837_METAG_LGNHAJJH",-0.0780591896828338
"TARA_SAMEA4396988_METAG_NHAKENJI",-0.285344022116516
"TARA_SAMEA2619907_METAG_FFJLAFKD",0.0395841693958954
"TARA_SAMEA4396424_METAG_DGMOOONO",-0.0643548197022667
"MARD_SAMN02441741_SAGS_MMP02441741",-0.0291076325904773
"TARA_SAMEA4397426_METAG_JPDADBFL",-0.0503670538402818
"TARA_SAMEA4397930_METAG_ONGLCALM",-0.215754143847949
"TARA_SAMEA2622097_METAG_DMMKGHCB",-0.12700182743033
"TARA_SAMEA4396988_METAG_JBGFAFFN",-0.173059661361146
"TARA_SAMEA2619791_METAG_PDHHDEMN",-0.150559434612477
"TARA_SAMN05326641_METAG_ANW00003",-0.133147192166704
"MARD_SAMN10134659_REFG_MMP10134659",-0.10380777394131
"TARA_SAMEA2622766_METAG_KENIBHCH",-0.276057390488156
"TARA_SAMEA4397730_METAG_BMOGKBND",-0.0774650820168729
"GORG_SAMEA6076353_SAGS_AG422M03",-0.0896307375208743
"TARA_SAMEA4398094_METAG_EINFCOHD",-0.119695805070952
"TARA_SAMEA2622733_METAG_EELCBJME",-0.0346911188388283
"MARD_SAMN02927921_REFG_MMP02927921",-0.31386940534628
"TARA_SAMEA2591057_METAG_MCMGGLIF",0.0095151404903637
"TARA_SAMEA2622823_METAG_HHHENNDP",-0.237552387151671
"TARA_SAMEA4397363_METAG_HEOAEBLP",-0.0056691289288565
"TARA_SAMEA4396538_METAG_AEEOOKMC",-0.0713965164832911
"BGEO_SAMN07136689_METAG_KJMIPNPG",-0.0403036733507685
"TARA_SAMEA2619782_METAG_DJKHELNO",-0.0323322656228509
"TARA_SAMEA2622362_METAG_ILIBDBIG",0.0066556244870227
"MALA_SAMN05421703_METAG_JAMALGJE",-0.0587084133588069
"TARA_SAMEA4398315_METAG_PALEGFHE",-0.0518795932291314
"TARA_SAMEA4397472_METAG_BNLFDNKL",-0.192358001711951
"TARA_SAMEA4398168_METAG_DCDEDCJB",-0.0819025463969741
"MARD_SAMEA4707921_REFG_MMP4707921",-0.145791921919293
"MARD_SAMD00019870_REFG_MMP00019870",-0.211915028092438
"TARA_SAMEA2622690_METAG_KGFPAGGC",-0.412997764148191
"MARD_SAMN02436091_REFG_MMP02436091",-0.11059258388924
"MARD_SAMN05504940_REFG_MMP05504940",-0.0344280488896103
"TARA_SAMEA2623135_METAG_KCHDOGHJ",-0.0743832335394267
"TARA_SAMEA2622696_METAG_BAOOJBHG",-0.0150214479035764
"TARA_SAMEA2621509_METAG_MPBCKPHO",-0.180085886671114
"MALA_SAMN05422149_METAG_ADPGENHC",-0.0396554824076427
"MARD_SAMN08271940_REFG_MMP08271940",-0.112066729296438
"TARA_SAMN05326648_METAG_IOS00031",0.0483974370662952
"TARA_SAMEA2621564_METAG_GKALJALI",-0.131614025935451
"TARA_SAMEA2622316_METAG_AALDEDIL",-0.0387754145296554
"TARA_SAMEA4397798_METAG_KPEMIHHA",-0.268868360543714
"TARA_SAMEA2621839_METAG_BGPIDKKL",-0.0520023612338061
"TARA_SAMEA4396988_METAG_CABPDNKF",-0.259824125854113
"TARA_SAMEA2621191_METAG_KOACLFMB",-0.0908428601992325
"TARA_SAMEA4397930_METAG_POFKKLGC",-0.154084452671487
"MARD_SAMN09205056_REFG_MMP09205056",-0.707437482254971
"MARD_SAMD00041795_REFG_MMP00041795",-0.578505175248416
"MARD_SAMN10250535_REFG_MMP10250535",-0.0445671359297559
"MARD_SAMN03941568_REFG_MMP03941568",-0.311369537233261
"TARA_SAMEA2620991_METAG_GHGOHFOA",-0.32695376556096
"TARA_SAMEA4397330_METAG_HPNADKDC",-0.28999162630773
"TARA_SAMEA2623314_METAG_AJNKELNF",-0.0599620938976508
"TARA_SAMEA2622822_METAG_PPEPLHJD",-0.0676086730820167
"TARA_SAMEA4397363_METAG_IPJBEJHI",-0.0312107835094692
"TARA_SAMN05326651_METAG_RED00007",-0.0134244171474981
"TARA_SAMEA4398315_METAG_ANIFHKHO",-0.260769241160456
"MARD_SAMN09499650_REFG_MMP09499650",-0.221404539891561
"TARA_SAMEA4397330_METAG_MGNNFKFN",-0.0746321092223961
"TARA_SAMN05326646_METAG_PSW00024",-0.163174886682855
"TARA_SAMEA4397730_METAG_IILBDIKD",-0.110286961752756
"TARA_SAMEA4397330_METAG_ONJLDILD",-0.0808956161297336
"TARA_SAMEA4397930_METAG_JNFBIAKC",-0.0008974823714885
"GORG_SAMEA6074065_SAGS_AG915O07",-0.0001029324648924
"TARA_SAMEA4396988_METAG_LJHJJMHO",-0.229174005915377
"TARA_SAMEA2619907_METAG_NOGEJPAG",-0.110548280278141
"MARD_SAMN02470816_REFG_MMP02470816",-0.244052447846123
"TARA_SAMEA2623314_METAG_FCKBMNCE",-0.0160235699679078
"TARA_SAMEA2622823_METAG_ELMEKHMK",-0.0414813395768252
"TARA_SAMEA2622695_METAG_JBFOAAJG",-0.0357392627879779
"TARA_SAMEA4398315_METAG_ANNAMOBB",-0.172162005729838
"TARA_SAMEA2621099_METAG_MOEJCAFC",-0.33853372598313
"TARA_SAMEA2623390_METAG_EOEGPGLG",-0.0453531515854004
"MARD_SAMN06134493_REFG_MMP06134493",-0.561220310083931
"BATS_SAMN07137116_METAG_OMDFKJGI",0.0122217866872709
"MARD_SAMN02927937_REFG_MMP02927937",-0.330119008928152
"TARA_SAMEA2622685_METAG_HEEHHBLE",-0.320406227699704
"TARA_SAMEA2619376_METAG_GOHNCCFB",-0.180858564146785
"TARA_SAMEA2622478_METAG_EMHPDFDN",0.0616605860326151
"MARD_SAMN10141419_REFG_MMP10141419",-0.0261027825665013
"TARA_SAMEA2591057_METAG_BENJGCBD",-0.0535825217400065
"TARA_SAMEA2623756_METAG_NFIBGMOG",0.0143288821967526
"TARA_SAMEA4397355_METAG_ADHJNKOG",-0.0338226168740164
"MARD_SAMN09767239_REFG_MMP09767239",-0.13990136466618
"TARA_SAMEA2622197_METAG_ADBOFCOI",-0.0328656289865576
"TARA_SAMEA4397859_METAG_GMFDIFPD",-0.0704928715606614
"MARD_SAMN08886299_SAGS_MMP08886299",-0.036655786893921
"TARA_SAMN05326645_METAG_PSE00011",-0.0603276490154917
"TARA_SAMEA4397355_METAG_KCONGBFG",-0.2704677765763
"BGEO_SAMN07136957_METAG_PDLAKDGF",-0.0670925681207512
"MARD_SAMN04488008_REFG_MMP04488008",-0.171625684116556
"TARA_SAMEA2622837_METAG_IKHPFKLM",-0.153074607747627
"MARD_SAMEA2594004_REFG_MMP2594004",-0.377065999721469
"TARA_SAMN05326650_METAG_MED00022",-0.0254287634191024
"TARA_SAMEA2623446_METAG_EPNIPLIG",-0.192980246356375
"MARD_SAMN08954526_REFG_MMP08954526",-0.0244543856474703
"TARA_SAMEA2621155_METAG_PNDFJIDI",0.0131289079820642
"TARA_SAMEA2623390_METAG_OAJBDMBM",-0.0386962236905507
"TARA_SAMEA2622801_METAG_BCPHODBE",-0.23558697502255
"TARA_SAMEA2621487_METAG_NGKNKFIP",-0.0528028424725429
"TARA_SAMEA4396941_METAG_FIKOMDNM",-0.154631982739133
"TARA_SAMEA4397330_METAG_AFKOBOMF",-0.110376666585872
"MARD_SAMD00039863_REFG_MMP00039863",-0.11146416871023
"TARA_SAMEA2621176_METAG_LNNLNJLH",-0.273942033334951
"MARD_SAMN09522150_REFG_MMP09522150",0.0462072330210812
"TARA_SAMEA2621278_METAG_CFBIOLIO",0.0215944627852256
"BGEO_SAMN07136920_METAG_MGPENMLJ",0.0280993546404941
"TARA_SAMEA2619376_METAG_DEPNNCBB",-0.0043741033689798
"TARA_SAMEA4396468_METAG_IJNKHNMO",-0.130094824833804
"TARA_SAMEA4397445_METAG_NJJNPCEL",-0.19703108642183
"BGEO_SAMN07136617_METAG_FKHCGNDB",-0.0710554783683164
"TARA_SAMEA4396515_METAG_CBOBEGLJ",-0.283938363299426
"MARD_SAMN05418116_REFG_MMP05418116",-0.614418946992513
"MARD_SAMN04487868_REFG_MMP04487868",-0.271037031052864
"TARA_SAMEA4396515_METAG_FELBDCME",-0.1707597152076
"MARD_SAMN08886339_SAGS_MMP08886339",-0.0362954838723559
"TARA_SAMEA4397756_METAG_JPLKMHGH",-0.0905392249493354
"TARA_SAMN05326646_METAG_PSW00011",-0.0372107002599584
"TARA_SAMEA2622737_METAG_EACCIMDA",-0.0573924727476538
"MARD_SAMN09283747_REFG_MMP09283747",-0.0617432473832331
"MARD_SAMN09914392_REFG_MMP09914392",-0.603896044731869
"BGEO_SAMN07136900_METAG_NDDKEADO",-0.190705995863153
"TARA_SAMEA2622452_METAG_CJMGFKIF",0.0186626795808597
"TARA_SAMEA2620663_METAG_NPACDBIK",-0.296074908454038
"TARA_SAMN05326650_METAG_MED00005",-0.0032761765783545
"GORG_SAMEA6079343_SAGS_AG470D16",0.0416536561592205
"TARA_SAMEA2619854_METAG_DHKPDHFL",-0.190859237095312
"BGEO_SAMN07136937_METAG_BMDGFMPD",-0.0409725370378384
"MARD_SAMN04390154_REFG_MMP04390154",-0.0608950398311646
"MARD_SAMN03981068_REFG_MMP03981068",-0.531178406650985
"MARD_SAMN08783578_REFG_MMP08783578",-0.0915698771055713
"TARA_SAMEA4397330_METAG_HKBLOPMM",-0.245734342072841
"TARA_SAMEA2622097_METAG_DGLIKEIP",-0.0546850695942647
"TARA_SAMEA2622048_METAG_ENHCJFFL",-0.0346087947747952
"TARA_SAMEA4397445_METAG_CEKAOEIO",-0.32259257084807
"TARA_SAMEA4397489_METAG_NCPEBONE",-0.0588155310326085
"TARA_SAMEA2621779_METAG_OMECKAFD",-0.121805575747774
"TARA_SAMEA4397330_METAG_KOEIGPBB",-0.0997950643410328
"MARD_SAMN09209463_REFG_MMP09209463",-0.15912489891258
"TARA_SAMN05326648_METAG_IOS00003",-0.0883819169631777
"TARA_SAMEA4397730_METAG_ECJADJKE",-0.0592417790122711
"TARA_SAMEA2619531_METAG_IJNCPMKK",-0.155976711077889
"GORG_SAMEA6069640_SAGS_AG892A09",-0.0053987082218281
"MARD_SAMEA4520411_REFG_MMP4520411",-0.393438028694738
"GORG_SAMEA6075380_SAGS_AG404B13",0.0040691066627994
"MALA_SAMN05422122_METAG_CAFBCAFN",-0.122384354465998
"MARD_SAMN04488116_REFG_MMP04488116",-0.234104283125871
"TARA_SAMEA2622685_METAG_MBJKPIAI",-0.464178764160702
"GORG_SAMEA6071365_SAGS_AG900K16",-0.0170518674586888
"TARA_SAMEA2623098_METAG_BFNDOAOF",-0.027578959012479
"MARD_SAMN05421831_REFG_MMP05421831",-0.240690770597845
"TARA_SAMEA2621044_METAG_LGIKMKON",0.0075643706833042
"MARD_SAMN08944605_REFG_MMP08944605",-0.0967472370687282
"TARA_SAMEA2619782_METAG_PAKDINJI",0.0009935045163397
"TARA_SAMEA2622800_METAG_GAAEABDP",-0.11097406059607
"TARA_SAMEA2621536_METAG_KLKANNOC",-0.12930376203026
"BGEO_SAMN07136523_METAG_APAOEKCM",-0.026429422039593
"GORG_SAMEA6075788_SAGS_AG390L20",0.0052821056647903
"MARD_SAMEA3393042_REFG_MMP3393042",-0.456723569123391
"GORG_SAMEA6069807_SAGS_AG892M20",0.0286016671850139
"GORG_SAMEA6074185_SAGS_AG916G19",0.0003306971413304
"TARA_SAMEA2620230_METAG_HMHBGFAL",-0.052312832517393
"TARA_SAMEA2621099_METAG_AEMDFCCK",-0.0298900002001022
"MARD_SAMN03079717_REFG_MMP03079717",-0.547260959927791
"MALA_SAMN05422148_METAG_LAEONHEK",-0.179200179796799
"BGEO_SAMN07136507_METAG_JCDJIDOL",-0.0168204617062917
"TARA_SAMEA4398168_METAG_EJICOMMK",-0.183585138062436
"TARA_SAMEA2619802_METAG_BHKIALJD",-0.0721736364237325
"TARA_SAMEA4397859_METAG_OKNLKAAC",-0.0990707396528164
"TARA_SAMEA2621401_METAG_IPCPDLNP",-0.128262276680181
"MARD_SAMD00018681_REFG_MMP00018681",-0.576993912902304
"TARA_SAMEA2591098_METAG_PNMCMDHL",0.0232557289703557
"TARA_SAMEA2623116_METAG_MIGMGHMD",-0.1376317459859
"MARD_SAMN06299117_REFG_MMP06299117",-0.183479169759144
"TARA_SAMN05326641_METAG_ANW00036",-0.0321503806525533
"TARA_SAMEA4397330_METAG_GFBBFFPE",-0.115374314093335
"GORG_SAMEA6074561_SAGS_AG918E06",0.0016479392491518
"TARA_SAMEA2619840_METAG_NIEKPPID",-0.0610612543855987
"TARA_SAMEA4396489_METAG_GONMDPJP",-0.157247917515829
"MARD_SAMN09074857_REFG_MMP09074857",-0.177385814270771
"TARA_SAMEA4396468_METAG_PMKCLFEO",0.0161550663376809
"MARD_SAMN05660420_REFG_MMP05660420",-0.176598665240497
"MARD_SAMD00039894_REFG_MMP00039894",-0.736172405270754
"TARA_SAMN05326644_METAG_PON00009",0.0035993540379947
"MARD_SAMN10182621_REFG_MMP10182621",-0.202522541081889
"BGEO_SAMN07136799_METAG_FDMHIEBL",-0.149402701070526
"GORG_SAMEA6071177_SAGS_AG899M14",0.0331160579758375
"TARA_SAMEA2621812_METAG_AFGIKEHA",0.0100968926768494
"TARA_SAMEA4398413_METAG_HODBPNIO",-0.0269464913853859
"TARA_SAMEA2619888_METAG_DIFDLMKJ",-0.430061619228467
"TARA_SAMEA4396941_METAG_OOGPDHDP",-0.262342207146899
"MARD_SAMN05443573_REFG_MMP05443573",-0.179389257060231
"MARD_SAMN09580375_REFG_MMP09580375",-0.0410385962929405
"TARA_SAMEA2622673_METAG_LBCDKIFK",-0.119335460364167
"TARA_SAMEA2621099_METAG_OLNLEHLG",-0.371250411463044
"MARD_SAMN05443551_REFG_MMP05443551",-0.14303804086421
"TARA_SAMEA4397798_METAG_CJMABPGO",-0.309428932707915
"GORG_SAMEA6080234_SAGS_AG439C18",0.0573998664992993
"TARA_SAMEA4397330_METAG_PICKGHED",-0.164881300562006
"GORG_SAMEA6068953_SAGS_AG359G18",0.0431530496132931
"TARA_SAMEA2623116_METAG_BHDMLDOE",-0.0480341911428538
"TARA_SAMEA4397666_METAG_KIBCBFEH",-0.518765440780319
"TARA_SAMN05326646_METAG_PSW00017",-0.0579543233375941
"TARA_SAMEA2621551_METAG_HNMBPJJF",-0.0748564573198158
"GORG_SAMEA6069836_SAGS_AG892O19",0.02727327400753
"GORG_SAMEA6069733_SAGS_AG892G16",0.0001816054872011
"MARD_SAMN08934405_REFG_MMP08934405",-0.312175093686375
"MARD_SAMN08271789_SAGS_MMP08271789",-0.0143309538067398
"TARA_SAMEA2622796_METAG_FBJMAKDD",0.0147610376262518
"MARD_SAMN10363320_REFG_MMP10363320",-0.531446380787092
"TARA_SAMEA2621812_METAG_BHEJFGLB",-0.0869503548725928
"MARD_SAMN04488100_REFG_MMP04488100",-0.553933183642899
"TARA_SAMEA4397174_METAG_JKCEPKML",-0.103317248328346
"TARA_SAMEA2619782_METAG_CJOCANFE",0.0018822779845636
"TARA_SAMEA2620259_METAG_CMPHBKIN",-0.0091307785118104
"TARA_SAMEA4397472_METAG_CJMGHPKL",-0.169844800580306
"TARA_SAMEA2621107_METAG_MBDOFGMO",-0.217417532814184
"MARD_SAMN04488047_REFG_MMP04488047",-0.0518961331509418
"MARD_SAMN04487989_REFG_MMP04487989",-0.102265108653584
"TARA_SAMEA4397034_METAG_BCBOLHGA",-0.0348553474561977
"TARA_SAMEA2621551_METAG_KGBINJLE",-0.0352823502761089
"MARD_SAMN10363429_REFG_MMP10363429",-0.290188624671259
"MARD_SAMN10276034_REFG_MMP10276034",-0.149174089264765
"MARD_SAMEA3542132_REFG_MMP3542132",-0.308316157483358
"MARD_SAMD00112194_REFG_MMP00112194",-0.243378462468233
"GORG_SAMEA6075564_SAGS_AG404P01",2.34281382528558e-05
"TARA_SAMEA2619766_METAG_GGOAMOFM",0.007585826387371
"TARA_SAMEA2623850_METAG_NADLKMKF",-0.0305030677535435
"TARA_SAMEA4397034_METAG_CCADBMCG",-0.173855852077488
"MARD_SAMEA3542137_REFG_MMP3542137",-0.43012398148056
"GORG_SAMEA6067785_SAGS_AH287G13",0.000699128841962
"BGEO_SAMN07136638_METAG_DGPHMCDG",0.0292620680302986
"MARD_SAMN04488514_REFG_MMP04488514",-0.127003201169086
"TARA_SAMN05326648_METAG_IOS00004",-0.134871119047599
"TARA_SAMEA4397920_METAG_DNIDHFPG",-0.0212108452497262
"TARA_SAMEA4397330_METAG_BNOLGDGH",-0.120830292888481
"MARD_SAMEA3535146_REFG_MMP3535146",-0.353473359409637
"GORG_SAMEA6068306_SAGS_AH321K21",0.0057901932431679
"TARA_SAMEA2591122_METAG_EDCMBBCG",-0.0738637619821469
"GORG_SAMEA6069416_SAGS_AG891A05",0.0374353843954608
"MARD_SAMN04487991_REFG_MMP04487991",-0.505918354654259
"TARA_SAMEA2623295_METAG_OKJLELPM",-0.0961157225672354
"MARD_SAMN04488140_REFG_MMP04488140",-0.384837725979356
"MARD_SAMN02436154_REFG_MMP02436154",-0.175199613271284
"TARA_SAMEA2623295_METAG_CMPEFAGD",-0.0211465534175716
"TARA_SAMEA4397330_METAG_NDOPFAKP",-0.123388309439793
"MARD_SAMN02436132_REFG_MMP02436132",-0.334314311185147
"MARD_SAMEA3532112_REFG_MMP3532112",-0.364899689020805
"MARD_SAMN04488039_REFG_MMP04488039",-0.249946696618464
"MARD_SAMN09531221_REFG_MMP09531221",-0.0822082982956994
"TARA_SAMEA2623627_METAG_KGIGKHLA",0.0226279522485036
"MARD_SAMN02436110_REFG_MMP02436110",-0.188292841871115
"MARD_SAMN05421838_REFG_MMP05421838",-0.0487723208492833
"MARD_SAMN09700398_REFG_MMP09700398",-0.379023931890203
"MARD_SAMN08886257_SAGS_MMP08886257",-0.0814232867763882
"GORG_SAMEA6076038_SAGS_AG414O15",0.0138785033941845
"TARA_SAMEA4397536_METAG_NGKLCELP",-0.264925965129391
"MARD_SAMN02470140_REFG_MMP02470140",-0.1308383785983
"GORG_SAMEA6067721_SAGS_AH287C13",0.0182849183059468
"MARD_SAMD00006053_REFG_MMP00006053",-0.356188842207932
"TARA_SAMEA4398413_METAG_PHKIEMHL",-0.021475733111344
"TARA_SAMEA4397472_METAG_PEDCECLL",-0.161252976935107
"MARD_SAMN03764910_REFG_MMP03764910",-0.366832610511184
"TARA_SAMEA2621551_METAG_KNGBNMOK",-0.319725093872722
"TARA_SAMEA4398370_METAG_ILDJJAMF",0.0038551555670049
"TARA_SAMEA2619766_METAG_NCAMPJEC",-0.0394358243754691
"TARA_SAMEA2619992_METAG_OLPJMKGD",-0.0971854511246095
"MARD_SAMN08707727_REFG_MMP08707727",-0.181349478741094
"TARA_SAMEA2619376_METAG_MCHHHBNN",-0.0133462196164011
"TARA_SAMEA4397730_METAG_AAMFEHOH",0.0733544886007731
"TARA_SAMEA2622801_METAG_LEMAIJLG",0.021012935797913
"TARA_SAMEA2620039_METAG_BAKCDBNN",-0.180918877947783
"TARA_SAMN05326650_METAG_MED00002",-0.0152190221128894
"TARA_SAMEA2623059_METAG_EJJJHNLO",0.0336409581050904
"TARA_SAMEA2622695_METAG_KFPMINEA",-0.0717914815181643
"TARA_SAMEA4397023_METAG_DCKGLPKH",-0.0377793519562244
"MARD_SAMD00011086_REFG_MMP00011086",-0.654597060352734
"TARA_SAMEA2622823_METAG_OCIPKANB",-0.0818895519860066
"MARD_SAMN05418109_REFG_MMP05418109",-0.351762856395293
"MARD_SAMN10284718_REFG_MMP10284718",-0.361433613075516
"MARD_SAMEA4019367_REFG_MMP4019367",-0.565826388767255
"TARA_SAMEA4398296_METAG_BLGABLEO",-0.174559360487881
"TARA_SAMEA2619815_METAG_OFMCCBEM",-0.128343107717298
"TARA_SAMN05326646_METAG_PSW00010",-0.0291165164152113
"MARD_SAMN05897984_REFG_MMP05897984",-0.177252432753112
"MARD_SAMN02436136_REFG_MMP02436136",-0.15513269605364
"TARA_SAMEA2622796_METAG_NEBCDNLH",0.0192922560209234
"TARA_SAMEA4398266_METAG_OFACBGEH",-0.38740769291501
"MARD_SAMN02436160_REFG_MMP02436160",-0.0997219682859968
"TARA_SAMEA2621287_METAG_FFNGLIJO",-0.216175885124861
"MARD_SAMN02436135_REFG_MMP02436135",-0.246088989313268
"MARD_SAMN04488020_REFG_MMP04488020",-0.0948876184776448
"TARA_SAMEA2621528_METAG_GAEKHINC",-0.29516740361976
"GORG_SAMEA6075216_SAGS_AG349G23",0.0014972999226072
"TARA_SAMEA2622823_METAG_BHGDDDOD",-0.0450150241650372
"GORG_SAMEA6076199_SAGS_AG422B22",0.0299665559974992
"MARD_SAMN02436130_REFG_MMP02436130",-0.180074216903473
"TARA_SAMEA2619840_METAG_CLHDDKPF",-0.021272558045999
"MARD_SAMN05410695_REFG_MMP05410695",-0.258706347865182
"TARA_SAMEA2620824_METAG_CHMCGJIA",-0.0230152173976403
"TARA_SAMEA2622452_METAG_FDOFOKDB",-0.0457126374912066
"TARA_SAMEA4397330_METAG_KGKHFCBB",-0.0982511497492423
"TARA_SAMEA4397920_METAG_LNPJJCHL",-0.127718693049113
"TARA_SAMEA2622801_METAG_GKAHAABC",-0.211135748546897
"TARA_SAMEA2621551_METAG_HJGDCJHC",-0.0624387814096979
"MARD_SAMN04488026_REFG_MMP04488026",-0.161547127295274
"MARD_SAMN08997837_REFG_MMP08997837",-0.181153306692798
"TARA_SAMEA4398027_METAG_JEIJCPEA",-0.2357604399087
"TARA_SAMEA4398238_METAG_FCEBGBPC",-0.198184474682691
"TARA_SAMEA2623295_METAG_JONIEMEH",-0.0344541907105886
"TARA_SAMEA4398315_METAG_HKMENHED",-0.240607560952292
"TARA_SAMEA4398360_METAG_AEECNLEP",-0.215625781267823
"TARA_SAMEA4397627_METAG_PFAFHOHC",-0.148249042089212
"TARA_SAMEA4396988_METAG_BLBNHPMH",-0.0826708279534852
"MARD_SAMN08886321_SAGS_MMP08886321",-0.0692865300735074
"MARD_SAMN08886338_SAGS_MMP08886338",-0.0522451521690469
"TARA_SAMEA2622097_METAG_DKMMMDIM",-0.100127005121256
"MALA_SAMN05421699_METAG_ACDJADOH",-0.347815202765293
"TARA_SAMEA2623627_METAG_GGIKHBDK",-0.0110016637346744
"TARA_SAMN05326645_METAG_PSE00023",-0.0291985408987403
"MARD_SAMN08886347_SAGS_MMP08886347",-0.0571559275287493
"TARA_SAMEA2623155_METAG_PHNCPJBF",-0.156640336726354
"MARD_SAMN08886365_SAGS_MMP08886365",-0.108543906440692
"MARD_SAMN07626136_REFG_MMP07626136",-0.436659999572041
"TARA_SAMEA4397118_METAG_DLBFEDCK",-0.0991385625610157
"MARD_SAMN08457750_REFG_MMP08457750",-0.605172100341568
"MARD_SAMN08918503_REFG_MMP08918503",-0.18765794962584
"MARD_SAMN00622969_REFG_MMP00622969",-0.841707415113392
"TARA_SAMEA2621287_METAG_GHGGCJJH",-0.271000234655438
"MARD_SAMEA2752412_REFG_MMP2752412",-0.605378547919953
"TARA_SAMEA4396515_METAG_LLNDKEAP",-0.101898943542089
"MARD_SAMN09478229_REFG_MMP09478229",-0.106447736350233
"TARA_SAMEA4397489_METAG_EFNJEAPH",-0.290800458547971
"MARD_SAMN05001254_REFG_MMP05001254",-0.0456096261191498
"TARA_SAMEA2619531_METAG_AGNPCEJN",-0.0215232632782268
"MARD_SAMN09708543_REFG_MMP09708543",-0.58352316168637
"TARA_SAMEA2622715_METAG_DGPMFALG",-0.0942866955183316
"TARA_SAMEA2620666_METAG_IPMNHCKD",-0.0703161254458738
"TARA_SAMEA2623098_METAG_NJIGAFGO",0.0151093001166773
"MARD_SAMEA859946_REFG_MMP859946",-0.349772467494631
"TARA_SAMEA4397569_METAG_MBIHDIFA",-0.0559182228395679
"TARA_SAMEA2622823_METAG_KGGCKLGK",-0.0867112352940783
"MARD_SAMN10134660_REFG_MMP10134660",-0.443334123397341
"TARA_SAMEA2622715_METAG_BAPMEKGD",-0.0286041460917115
"MALA_SAMN05422120_METAG_BOFCDAAO",-0.456243888325134
"TARA_SAMEA4397215_METAG_AJJFEKGE",-0.116910997875643
"MARD_SAMN10285739_REFG_MMP10285739",-0.13825060603958
"TARA_SAMEA4397355_METAG_KAONEKCA",-0.0457367399352045
"MARD_SAMN05660971_REFG_MMP05660971",-0.252058685905495
"MARD_SAMN07961448_REFG_MMP07961448",-0.130985077241233
"TARA_SAMEA4396489_METAG_KGPCBANM",-0.0089683931289627
"MARD_SAMN06091621_REFG_MMP06091621",-0.019390896606712
"MARD_SAMN08277291_REFG_MMP08277291",-0.202579215645213
"MARD_SAMN05428642_REFG_MMP05428642",-0.0833163102142788
"MARD_SAMN09700386_REFG_MMP09700386",-0.533363862180555
"TARA_SAMEA4397798_METAG_ALIFFGIC",-0.102928414075285
"TARA_SAMEA4397118_METAG_OFHPKDAJ",-0.201870477111678
"TARA_SAMEA2622097_METAG_AJGPEBIE",-0.0402652000673784
"MARD_SAMN04488518_REFG_MMP04488518",-0.252493718563904
"TARA_SAMEA4397409_METAG_AGGOFNMM",-0.251923935705846
"TARA_SAMEA4398413_METAG_ELMKJJGE",-0.0658328906792489
"GORG_SAMEA6076236_SAGS_AG422E02",0.0326347604050595
"MARD_SAMN05421823_REFG_MMP05421823",-0.375543407065836
"TARA_SAMEA4397903_METAG_LGNJAHBM",0.001993204411739
"TARA_SAMEA2619531_METAG_MBJLLBJC",-0.230460070224864
"GORG_SAMEA6076309_SAGS_AG422J16",0.0140406550715459
